,observed,mean.simulated,lowCI,uppCI,sign
K02566,23.99364054,23.46265234,19.87487197,25.93672105,NON SIGNIFICANT
K02567,23.64127672,23.08653469,18.88488763,25.86719932,NON SIGNIFICANT
K02568,24.79984221,21.27796476,16.18702007,25.13389283,NON SIGNIFICANT
K02569,24.86025224,22.43517374,18.19077316,25.73928934,NON SIGNIFICANT
K02570,21.58732493,20.06751454,15.53038207,24.33795194,NON SIGNIFICANT
K02571,23.10805845,19.78134016,14.89492685,23.9475468,NON SIGNIFICANT
K02572,21.49586777,18.50060355,13.95864713,22.71670884,NON SIGNIFICANT
K02573,21.81277522,20.87577691,16.14862257,24.99192722,NON SIGNIFICANT
K02574,20.22506262,20.03343547,15.14701596,24.21134786,NON SIGNIFICANT
K02575,24.76682941,24.13044845,20.54901929,25.97077904,NON SIGNIFICANT
K02576,19.83814051,20.40110847,15.5125494,24.67385777,NON SIGNIFICANT
K02586,19.20179035,20.73728274,16.11780713,24.76993259,NON SIGNIFICANT
K02587,16.00142298,20.79125487,15.9150076,25.0392601,NON SIGNIFICANT
K02588,17.82525172,20.35816025,15.37934433,24.38163227,NON SIGNIFICANT
K02589,17.65369446,19.75189232,14.88851936,24.06655527,NON SIGNIFICANT
K02590,11.75555556,10.95223323,7.053333333,14.2972973,NON SIGNIFICANT
K02591,23.4806977,21.35096392,16.67998482,25.37562154,NON SIGNIFICANT
K02592,14.93343722,19.91606244,14.93074708,24.03908802,NON SIGNIFICANT
K02594,19.0670459,22.38220108,18.103033,25.76645911,NON SIGNIFICANT
K02597,19.41572084,19.62042478,14.89952436,23.71932371,NON SIGNIFICANT
K02598,24.1669273,21.04224438,16.73953309,25.11363584,NON SIGNIFICANT
K02609,25.39093594,24.4145757,21.12953359,26.02717464,NON SIGNIFICANT
K02610,25.05300298,22.67335419,18.11917149,25.86048984,NON SIGNIFICANT
K02611,23.88460428,23.36674888,19.19584102,25.93640558,NON SIGNIFICANT
K02612,24.61277715,23.31430145,19.03772387,25.90411848,NON SIGNIFICANT
K02613,24.61613936,23.30998638,19.35586248,25.91789368,NON SIGNIFICANT
K02614,24.47369999,22.45305086,18.23472667,25.7926011,NON SIGNIFICANT
K02615,22.53945844,20.87267916,16.14812438,24.69940816,NON SIGNIFICANT
K02616,19.84235724,23.0464628,19.06373909,25.8673288,NON SIGNIFICANT
K02617,23.8806943,21.98626901,17.5650253,25.79370456,NON SIGNIFICANT
K02618,24.49443432,22.87281055,18.74529742,25.87618516,NON SIGNIFICANT
K02619,22.59886272,22.37125827,18.04627543,25.78499677,NON SIGNIFICANT
K02621,25.43938016,24.11611811,20.57744861,25.97710173,NON SIGNIFICANT
K02622,25.82394964,24.11742478,20.73719776,25.95484977,NON SIGNIFICANT
K02623,23.85686108,22.58306006,18.29470485,25.82784681,NON SIGNIFICANT
K02624,22.52602793,23.6652792,19.96937253,25.92654219,NON SIGNIFICANT
K02626,23.48149325,22.4392887,18.29389662,25.80803122,NON SIGNIFICANT
K02632,23.56276347,20.38712181,15.20367091,24.33725066,NON SIGNIFICANT
K02635,18.62163967,20.98470535,16.53369638,24.98050107,NON SIGNIFICANT
K02638,21.49984828,21.61807226,17.28616421,25.42870683,NON SIGNIFICANT
K02639,23.76914801,20.48092348,15.49861909,24.75093473,NON SIGNIFICANT
K02647,20.43646272,20.93959146,16.37122461,24.82825506,NON SIGNIFICANT
K02652,25.89367395,25.10379114,22.62142213,26.05893152,NON SIGNIFICANT
K02653,24.80531961,24.61808193,21.67001517,26.02645336,NON SIGNIFICANT
K02654,24.48550142,24.16933512,20.89340563,25.99093211,NON SIGNIFICANT
K02657,24.84623795,22.50763428,18.31287479,25.85214343,NON SIGNIFICANT
K02658,18.74628764,22.27429075,17.73063312,25.71212815,NON SIGNIFICANT
K02660,20.80257279,23.73510345,19.86374201,25.95371759,NON SIGNIFICANT
K02662,24.85032789,24.50396297,21.38770049,25.99395239,NON SIGNIFICANT
K02663,21.95829841,22.9576741,18.98172565,25.89721895,NON SIGNIFICANT
K02664,21.36581199,23.32454951,19.61707399,25.87554505,NON SIGNIFICANT
K02665,23.89900857,22.04792644,17.26740652,25.73084878,NON SIGNIFICANT
K02666,21.8027539,24.20866501,20.94955994,25.97501358,NON SIGNIFICANT
K02667,25.46332661,23.77796675,20.03091878,25.93575627,NON SIGNIFICANT
K02668,23.52667833,24.03390811,20.44478567,25.97484025,NON SIGNIFICANT
K02670,22.06481991,23.42162622,19.31947804,25.92185329,NON SIGNIFICANT
K02672,19.55117662,22.53571264,18.13922425,25.8227334,NON SIGNIFICANT
K02673,19.27312531,22.00938722,17.29245031,25.71713912,NON SIGNIFICANT
K02674,22.85591815,23.75449522,20.02009241,25.92485873,NON SIGNIFICANT
K02676,22.77620142,21.88144663,17.22662531,25.66357291,NON SIGNIFICANT
K02679,17.56854761,18.43186469,13.44717642,22.67859825,NON SIGNIFICANT
K02686,22.07893363,20.00621022,15.05407793,24.32696267,NON SIGNIFICANT
K02687,25.32917714,24.04957924,20.40964378,25.95755946,NON SIGNIFICANT
K02688,23.35340378,20.98428904,16.22047361,25.06898401,NON SIGNIFICANT
K02715,5.761904762,7.439670724,4.84,11,NON SIGNIFICANT
K02717,17.37844941,17.93586841,13.45371312,22.28353626,NON SIGNIFICANT
K02720,15.29640085,19.60500349,15.02624863,24.05477451,NON SIGNIFICANT
K02726,4,3.551933333,2.65,4,NON SIGNIFICANT
K02744,20.58132695,20.69051092,16.00285387,24.66279059,NON SIGNIFICANT
K02759,16.07096258,19.98531739,15.23273113,24.1321501,NON SIGNIFICANT
K02768,24.21096811,23.99249909,20.66067048,25.96980623,NON SIGNIFICANT
K02769,11.78947368,14.53145252,9.924050633,18.89156627,NON SIGNIFICANT
K02777,17.98047923,20.66812632,16.06690229,24.76497251,NON SIGNIFICANT
K02781,17.22963451,19.36990172,14.76173724,23.52400995,NON SIGNIFICANT
K02782,18.3829616,20.81086404,16.01116243,24.81266314,NON SIGNIFICANT
K02783,19.56467489,20.46736695,15.62319666,24.69925126,NON SIGNIFICANT
K02784,17.76751509,18.78090575,13.91182977,23.11009486,NON SIGNIFICANT
K02794,24.05880231,20.19853596,15.26439606,24.41044185,NON SIGNIFICANT
K02796,18.95254346,21.41154667,16.89807893,25.59800405,NON SIGNIFICANT
K02798,22.66448987,22.2724874,18.03023993,25.7512479,NON SIGNIFICANT
K02799,19.25037465,19.90025736,15.07439478,24.24128457,NON SIGNIFICANT
K02802,21.05924833,21.30562659,16.81454151,25.11185378,NON SIGNIFICANT
K02806,25.38103748,23.10039544,19.08472564,25.88603402,NON SIGNIFICANT
K02823,25.65781413,23.66255658,19.70787973,25.92582008,NON SIGNIFICANT
K02824,24.28544957,22.67032983,18.72136076,25.83119187,NON SIGNIFICANT
K02825,25.62916837,23.9570458,20.17892242,25.98695881,NON SIGNIFICANT
K02826,19.40112529,20.3828489,15.53172634,24.62706928,NON SIGNIFICANT
K02827,18.87592608,20.67994744,16.163753,24.82367444,NON SIGNIFICANT
K02828,23.64375163,21.80620948,17.4274531,25.77634279,NON SIGNIFICANT
K02829,11.67352941,16.65604765,11.67097689,20.72720497,NON SIGNIFICANT
K02831,17.05029205,18.93387328,14.17968506,23.0657467,NON SIGNIFICANT
K02834,25.56761847,23.6706351,20.07390893,25.94359785,NON SIGNIFICANT
K02835,25.9543128,24.86292963,21.80976254,26.01273315,NON SIGNIFICANT
K02837,24.47332813,23.9199035,20.10672736,25.96695968,NON SIGNIFICANT
K02841,25.40379601,23.36470769,19.24678793,25.93288902,NON SIGNIFICANT
K02843,25.64911503,23.74555055,19.99994519,25.92080747,NON SIGNIFICANT
K02844,23.12164063,22.55083767,18.12566831,25.77087914,NON SIGNIFICANT
K02846,15.93858174,20.0477632,15.26262905,24.36913388,NON SIGNIFICANT
K02847,24.96989226,23.39573026,19.21346365,25.90697642,NON SIGNIFICANT
K02851,25.12441072,24.93957813,22.31331371,25.98072104,NON SIGNIFICANT
K02858,25.19603195,22.77040765,18.74382257,25.91029555,NON SIGNIFICANT
K02860,25.1008886,23.56597045,19.83766809,25.93848248,NON SIGNIFICANT
K02861,1,1,1,1,NON SIGNIFICANT
K02862,23.100675,22.0421958,17.45660853,25.7446693,NON SIGNIFICANT
K02897,25.78537199,24.38542479,21.20442456,25.98441414,NON SIGNIFICANT
K02898,13.82828283,15.25923276,10.6536965,19.41843972,NON SIGNIFICANT
K02907,25.87758824,23.17839813,19.11047911,25.93494211,NON SIGNIFICANT
K02912,14.01541696,17.75474037,13.19196076,22.075665,NON SIGNIFICANT
K02914,25.44867744,22.3272007,18.31594495,25.74765435,NON SIGNIFICANT
K02932,18.58368635,19.04338169,14.13747032,23.13891376,NON SIGNIFICANT
K02940,9,6.566281104,3.857142857,9,NON SIGNIFICANT
K02976,8.138461538,10.84806725,6.87012987,15.11428571,NON SIGNIFICANT
K02979,12.21144968,16.47942081,11.61055352,20.50387597,NON SIGNIFICANT
K02983,12.81519507,17.43140377,12.64608324,21.70972031,NON SIGNIFICANT
K03041,13.99537465,16.76405414,12.0892367,20.98481565,NON SIGNIFICANT
K03045,16.51964924,20.30841803,15.49049243,24.50866647,NON SIGNIFICANT
K03071,22.75837246,22.80758585,18.88807757,25.86990134,NON SIGNIFICANT
K03072,25.4647252,25.41420807,23.26125118,26.04254433,NON SIGNIFICANT
K03074,23.06625209,23.85396696,20.45326074,25.96707715,NON SIGNIFICANT
K03075,25.33651976,23.2889614,19.37065882,25.93010571,NON SIGNIFICANT
K03077,19.19534001,22.92099929,18.8353691,25.89984511,NON SIGNIFICANT
K03087,24.79831998,21.64448406,17.14144197,25.52102664,NON SIGNIFICANT
K03088,25.31498279,25.80616033,25.31334834,25.96439405,NON SIGNIFICANT
K03089,25.8576019,23.8776911,20.34761633,25.96538501,NON SIGNIFICANT
K03090,23.42548499,24.34217512,20.89512538,25.97097078,NON SIGNIFICANT
K03091,24.69768237,23.53279093,19.55794341,25.90347685,NON SIGNIFICANT
K03095,14.43074004,17.80243581,13.43972594,22.06970675,NON SIGNIFICANT
K03098,23.81846603,21.48716058,16.67490693,25.54382062,NON SIGNIFICANT
K03100,24.32143901,25.05460361,22.38672626,26.01997613,NON SIGNIFICANT
K03101,24.77468885,24.15735037,20.75708253,25.9431753,NON SIGNIFICANT
K03110,25.25179225,24.66786885,21.57320606,26.03516675,NON SIGNIFICANT
K03111,25.78443405,24.46437837,21.16932554,26.00189294,NON SIGNIFICANT
K03116,25.76768069,23.63116394,19.81669224,25.92964502,NON SIGNIFICANT
K03117,24.31619858,22.83933966,18.20643754,25.89551453,NON SIGNIFICANT
K03118,25.7188431,24.74843497,21.79339909,26.05260684,NON SIGNIFICANT
K03146,24.4545422,20.49058423,15.96019588,24.87151684,NON SIGNIFICANT
K03148,24.46586219,22.29705337,17.914282,25.76304299,NON SIGNIFICANT
K03149,24.77952027,24.06343599,20.62924223,25.96569107,NON SIGNIFICANT
K03150,21.47815505,22.37001172,17.610456,25.82913395,NON SIGNIFICANT
K03151,25.74400362,22.91930704,18.62636551,25.90211782,NON SIGNIFICANT
K03153,24.43264264,23.66664691,19.84199619,25.96904112,NON SIGNIFICANT
K03154,24.22575302,22.19805031,17.9764708,25.65455813,NON SIGNIFICANT
K03164,16.3403106,17.94360386,13.12117209,22.28412302,NON SIGNIFICANT
K03166,25.31163836,22.42531984,17.95151529,25.79060676,NON SIGNIFICANT
K03167,24.97348517,22.71241191,18.36524746,25.86462965,NON SIGNIFICANT
K03169,24.57707207,24.39725306,20.95020704,25.98175713,NON SIGNIFICANT
K03177,25.59025573,24.46777683,21.28277443,25.99563169,NON SIGNIFICANT
K03179,25.05346947,24.27856921,20.91029221,26.0207987,NON SIGNIFICANT
K03181,22.399324,20.50112846,15.80461513,24.44989346,NON SIGNIFICANT
K03183,25.34354882,24.7941175,21.8676961,26.01260594,NON SIGNIFICANT
K03185,25.76297795,23.84292901,20.11672231,25.93013748,NON SIGNIFICANT
K03186,25.26247478,23.74061375,20.33022045,25.93834863,NON SIGNIFICANT
K03192,25.22145144,22.43633023,18.21711668,25.7693774,NON SIGNIFICANT
K03194,24.36524973,21.82464144,17.35717031,25.49788218,NON SIGNIFICANT
K03197,22.11805263,21.10524003,16.19304209,24.98910804,NON SIGNIFICANT
K03200,19.87417625,21.21064163,16.33641527,24.99429626,NON SIGNIFICANT
K03204,19.32683588,21.81450917,17.26400874,25.63507728,NON SIGNIFICANT
K03205,23.70622507,22.75425204,18.44264752,25.8371629,NON SIGNIFICANT
K03207,18.25007492,19.64684685,15.03923308,23.94169946,NON SIGNIFICANT
K03208,25.4345188,22.13697036,17.79522471,25.7758195,NON SIGNIFICANT
K03215,23.86833183,24.55836062,21.48196915,25.97448052,NON SIGNIFICANT
K03216,25.73905471,22.78261043,18.58942425,25.91938622,NON SIGNIFICANT
K03217,25.82808488,25.13181185,22.484274,26.06821006,NON SIGNIFICANT
K03218,24.66478878,24.20632678,20.92552872,25.95201335,NON SIGNIFICANT
K03219,20.15213844,19.69237711,14.69825611,24.04147736,NON SIGNIFICANT
K03220,19.18166359,20.46652361,15.76326482,24.77956364,NON SIGNIFICANT
K03221,6.422222222,9.392427718,6.14893617,12.56521739,NON SIGNIFICANT
K03222,17.63900147,20.0593997,15.09201977,24.38749877,NON SIGNIFICANT
K03223,16.55783429,18.63159458,13.87757228,22.87592448,NON SIGNIFICANT
K03224,20.60090188,20.83798152,16.29202351,24.67831074,NON SIGNIFICANT
K03225,18.22278331,20.8232086,16.09816663,24.70560238,NON SIGNIFICANT
K03226,23.94614445,20.70873636,16.03703239,24.71112005,NON SIGNIFICANT
K03227,17.15136476,18.26793337,13.10663247,22.4418622,NON SIGNIFICANT
K03228,19.29259908,20.04620017,15.18864087,24.43555867,NON SIGNIFICANT
K03229,16.87758809,19.15944301,14.3893624,23.68195719,NON SIGNIFICANT
K03230,23.36825405,21.56010797,17.03534283,25.49798114,NON SIGNIFICANT
K03235,14.15615305,16.57761919,12.08208297,20.77396325,NON SIGNIFICANT
K03239,7.736842105,10.41719148,6.784615385,14.22580645,NON SIGNIFICANT
K03242,12.75510204,16.2650828,11.76470588,20.16333094,NON SIGNIFICANT
K03251,13.66120219,17.78171476,12.86152969,22.00220022,NON SIGNIFICANT
K03265,23.5564258,23.10684083,19.21504659,25.88264566,NON SIGNIFICANT
K03268,20.17758702,20.96367822,16.21202464,24.91355048,NON SIGNIFICANT
K03269,20.78642337,22.22064657,17.82766404,25.720642,NON SIGNIFICANT
K03270,20.16155613,22.68685218,18.47109955,25.83617302,NON SIGNIFICANT
K03271,24.16761716,23.99415522,20.40635567,25.94444964,NON SIGNIFICANT
K03272,25.75195545,24.12422393,20.73386004,25.95491476,NON SIGNIFICANT
K03273,25.47917318,23.3131168,19.25704068,25.9076036,NON SIGNIFICANT
K03274,20.28437619,22.08540434,17.40791119,25.71047634,NON SIGNIFICANT
K03280,15.28215041,20.02541681,15.1929761,24.42276415,NON SIGNIFICANT
K03282,25.13649549,23.60609351,19.68771964,25.95248954,NON SIGNIFICANT
K03284,25.83567481,25.25729964,22.78564198,26.0561939,NON SIGNIFICANT
K03285,22.43881946,20.30470166,15.5839982,24.53685585,NON SIGNIFICANT
K03286,25.31175628,24.00819793,20.58238309,25.93808708,NON SIGNIFICANT
K03288,18.24377326,21.49675061,17.02906151,25.078243,NON SIGNIFICANT
K03289,16.9057282,21.41104132,16.55520169,25.39099342,NON SIGNIFICANT
K03290,20.54074278,21.61063944,16.87976596,25.61680473,NON SIGNIFICANT
K03292,23.66926569,22.2813595,17.63627693,25.71571264,NON SIGNIFICANT
K03293,25.55435695,23.26690214,19.36751049,25.90828,NON SIGNIFICANT
K03294,24.43470122,25.65943499,24.15802171,26.04169913,NON SIGNIFICANT
K03297,21.37007106,22.07543769,17.85779253,25.74930721,NON SIGNIFICANT
K03298,25.05844037,22.26345265,17.67326046,25.76993526,NON SIGNIFICANT
K03299,24.6503813,22.64843295,18.26405298,25.83330399,NON SIGNIFICANT
K03300,23.44226216,21.8034209,17.38799495,25.67757934,NON SIGNIFICANT
K03303,25.29604378,24.17278449,20.83455626,25.99257337,NON SIGNIFICANT
K03304,20.60541632,20.22814367,15.37787173,24.44521247,NON SIGNIFICANT
K03305,22.10182709,24.51510177,21.15379296,25.96858261,NON SIGNIFICANT
K03306,25.32791735,24.8963731,21.97188404,26.0206586,NON SIGNIFICANT
K03307,24.32148375,24.8920841,22.07662369,26.01759942,NON SIGNIFICANT
K03308,21.31662116,21.68279164,17.26723644,25.52973898,NON SIGNIFICANT
K03310,20.91256187,21.78922556,17.15989621,25.70037124,NON SIGNIFICANT
K03312,20.81179961,21.73370003,17.07917113,25.71663226,NON SIGNIFICANT
K03313,24.05781788,23.696927,19.75737088,25.9318144,NON SIGNIFICANT
K03314,17.60190608,20.9978355,16.72137942,24.99413876,NON SIGNIFICANT
K03315,24.67790251,22.39218376,17.84710247,25.81316973,NON SIGNIFICANT
K03316,25.7063356,25.08012363,22.60724829,26.03931536,NON SIGNIFICANT
K03321,25.80988134,25.20421037,22.67450549,26.02686531,NON SIGNIFICANT
K03322,24.34450777,24.70522683,21.66991037,26.00945514,NON SIGNIFICANT
K03324,25.68816623,23.45328193,19.58584336,25.94989632,NON SIGNIFICANT
K03325,21.40147844,23.0033937,19.07966821,25.91853427,NON SIGNIFICANT
K03327,23.67983936,23.72389223,19.7619839,25.93132571,NON SIGNIFICANT
K03328,22.57328855,23.84537906,19.92035281,25.92157641,NON SIGNIFICANT
K03331,21.7456534,20.18535998,15.10223036,24.42225708,NON SIGNIFICANT
K03332,19.72083265,21.34474846,16.63288497,25.33261143,NON SIGNIFICANT
K03333,25.6565052,24.12736948,20.61876939,25.98459235,NON SIGNIFICANT
K03334,20.29899381,19.841362,14.7726199,23.92566737,NON SIGNIFICANT
K03335,25.37976916,23.69341304,19.6880088,25.95154504,NON SIGNIFICANT
K03336,25.90462281,24.10053357,20.62768181,25.97494914,NON SIGNIFICANT
K03337,25.53666028,23.23511413,19.07041632,25.86734076,NON SIGNIFICANT
K03338,24.89486454,23.01676222,18.97622396,25.89983783,NON SIGNIFICANT
K03340,18.48388727,20.46467286,15.68362845,24.47930408,NON SIGNIFICANT
K03342,21.15616906,21.58078663,16.8749513,25.33424135,NON SIGNIFICANT
K03347,3.571428571,4.333694084,2.272727273,5,NON SIGNIFICANT
K03353,12.54295837,16.67327986,12.17574569,20.6729927,NON SIGNIFICANT
K03366,25.05934555,22.4907909,17.95205883,25.85168177,NON SIGNIFICANT
K03372,1.8,2.8032,1.8,3,NON SIGNIFICANT
K03377,2,1.942,1,2,NON SIGNIFICANT
K03379,24.30101406,24.29031128,20.82244001,25.93163379,NON SIGNIFICANT
K03380,20.01059914,22.24511906,18.0222104,25.70984061,NON SIGNIFICANT
K03382,14.35204263,18.84993874,13.93366159,23.09288368,NON SIGNIFICANT
K03385,22.74614275,22.42331123,17.93095853,25.77183161,NON SIGNIFICANT
K03387,17.30081318,21.03827955,16.6212287,24.88399164,NON SIGNIFICANT
K03388,20.56842281,21.93283303,17.3388961,25.72209654,NON SIGNIFICANT
K03391,24.48193258,23.107462,19.12790714,25.87340759,NON SIGNIFICANT
K03394,25.58988673,22.48557779,18.21556834,25.82453301,NON SIGNIFICANT
K03395,20.21324155,20.85684173,16.06468704,24.66031263,NON SIGNIFICANT
K03396,24.34005731,22.20681838,17.75408406,25.74958246,NON SIGNIFICANT
K03402,24.82599511,23.15446688,18.80998046,25.91082385,NON SIGNIFICANT
K03404,25.00269758,23.01724149,19.09606777,25.8943198,NON SIGNIFICANT
K03405,25.44819447,24.25968435,20.90099303,26.00353712,NON SIGNIFICANT
K03408,21.8644729,23.58298515,19.66086104,25.9475642,NON SIGNIFICANT
K03410,24.98199134,22.46316446,18.14726721,25.84132554,NON SIGNIFICANT
K03411,19.99609821,22.23022751,17.76557046,25.70059665,NON SIGNIFICANT
K03413,23.10858448,23.65287758,19.92051429,25.90339724,NON SIGNIFICANT
K03414,20.50303841,22.0609011,17.59285463,25.76280625,NON SIGNIFICANT
K03416,16.46430975,19.75332439,15.06501606,24.42911001,NON SIGNIFICANT
K03417,24.72336055,23.42976284,19.42579538,25.96413944,NON SIGNIFICANT
K03418,23.28381429,22.80805179,18.62015265,25.92510527,NON SIGNIFICANT
K03420,24.66874477,22.21759452,18.01686826,25.8237056,NON SIGNIFICANT
K03424,24.77189395,24.19646959,20.71348774,26.01203293,NON SIGNIFICANT
K03426,24.58760878,23.62489003,19.58167779,25.93483441,NON SIGNIFICANT
K03428,23.10049423,22.6939547,18.41242642,25.86882729,NON SIGNIFICANT
K03429,24.83669315,22.82747046,18.42383171,25.88527095,NON SIGNIFICANT
K03430,23.54483915,22.25469452,17.90918274,25.77729894,NON SIGNIFICANT
K03431,25.72960805,24.79046804,22.01728823,25.99876601,NON SIGNIFICANT
K03432,25.48766524,23.24638159,19.49125214,25.93205811,NON SIGNIFICANT
K03433,25.39576245,23.18804496,19.27024451,25.93323584,NON SIGNIFICANT
K03435,20.20457096,20.11525972,15.10316676,24.26560795,NON SIGNIFICANT
K03436,24.34897492,22.64079003,18.08208807,25.80815443,NON SIGNIFICANT
K03437,24.62544251,24.19500083,20.52958329,25.96662166,NON SIGNIFICANT
K03438,25.81307955,24.70467066,21.75866228,26.00714163,NON SIGNIFICANT
K03439,25.2137278,23.33370828,19.41606002,25.90272488,NON SIGNIFICANT
K03441,15.17188777,18.98933901,13.94452503,23.18263885,NON SIGNIFICANT
K03442,25.26420855,22.66628406,18.21117776,25.86879162,NON SIGNIFICANT
K03447,13.15036045,16.54840975,11.38971006,20.69529984,NON SIGNIFICANT
K03449,24.03562502,23.72867616,20.02215879,25.93729846,NON SIGNIFICANT
K03457,23.90328132,24.32640616,21.20895143,25.97133512,NON SIGNIFICANT
K03458,25.16697704,22.65428594,18.14165421,25.82388454,NON SIGNIFICANT
K03464,21.44915359,21.55365431,17.05297634,25.38737704,NON SIGNIFICANT
K03465,25.23020252,23.64249767,19.66409874,25.92889248,NON SIGNIFICANT
K03466,25.27293248,25.51154648,23.7002229,25.98430304,NON SIGNIFICANT
K03469,24.14377855,23.66638871,19.98913639,25.93152752,NON SIGNIFICANT
K03470,25.51768846,24.3473339,21.04911402,25.98394515,NON SIGNIFICANT
K03471,19.57043224,21.98539223,17.08103137,25.64352388,NON SIGNIFICANT
K03472,19.6507177,16.43486164,11.49944788,20.91850594,NON SIGNIFICANT
K03473,14.82051282,17.61439762,13.18400611,21.79652042,NON SIGNIFICANT
K03474,25.60488278,23.52649176,19.69835124,25.95199184,NON SIGNIFICANT
K03476,18.40835559,20.36339518,15.8355877,24.33064543,NON SIGNIFICANT
K03477,18.13627797,19.81855988,14.98192218,24.2456054,NON SIGNIFICANT
K03478,25.25595137,23.22845357,19.35110851,25.89384773,NON SIGNIFICANT
K03486,17.11862788,20.71650911,15.5466377,24.5011134,NON SIGNIFICANT
K03489,21.29752983,21.7242619,17.30399142,25.56354405,NON SIGNIFICANT
K03492,17.68964488,20.33408881,15.68701315,24.48906759,NON SIGNIFICANT
K03495,23.92426045,24.50629275,21.21960128,25.9924811,NON SIGNIFICANT
